Subject,Block,CategoryNumber,ITI,Trial,CorrAns,ACC,RESP,RT,Typicality,Familiarity,Item,Category,Prime,cond_TrueFalse,TF,MoCA_dev,old_group,all_groups,group,Typi,Typi_cen,Fam_tipi_cen,Fam_tipi,CD_Log_cen,CD_Log,AoA_cen,AoA,Imag_cen,Imag,Idade,escolaridade,Vocabulary,CCT,Sex
213,2,1,2500,40,NA,1,NA,1109,5.041666667,3.034482759,Tank,Weapon,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,5.041666667,-0.209408846,-0.867147524,3.03,0.622702865,2.851869601,-2.956812359,NA,-1.289577813,5.2,20,15,NA,NA,female
213,2,3,1500,41,NA,1,NA,1112,4.208333333,4.344827586,Tie,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.208333333,-0.8250087,0.265335706,4.34,0.540948559,2.770115295,0.392308258,3.39,-0.498609314,5.565,20,15,NA,NA,female
213,2,3,1500,42,NA,1,NA,1100,6.25,4.310344828,Pigeon,Birds,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.25,0.683210942,0.239400975,4.31,-0.203860871,2.025305865,-0.793221164,2.19,0.480891402,6.017,20,15,NA,NA,female
213,2,2,1500,43,NA,1,NA,1494,4.875,3.137931034,Axe,Weapon,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,4.875,-0.332528817,-0.772053512,3.14,0.319836526,2.549003262,0.194720021,3.19,-0.206059322,5.7,20,15,NA,NA,female
213,2,2,1500,44,NA,1,NA,1083,5.958333333,2.793103448,Grapefruit,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.958333333,0.467750993,-1.074625367,2.79,-0.616382879,1.612783857,1.2616965,4.27,-1.72298521,5,20,15,NA,NA,female
213,2,3,2500,45,NA,1,NA,1525,5,4,Pumpkin,Vegetable,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,5,-0.240188839,-0.028591239,4,0.016345932,2.245512668,0.698570025,3.7,-0.097707473,5.75,20,15,NA,NA,female
213,2,3,1500,46,NA,1,NA,2174,4.166666667,2.620689655,Tear gass,Weapon,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,4.166666667,-0.855788692,-1.22158884,2.62,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,2,4,2000,47,NA,1,NA,1938,2.75,3.379310345,Canoe,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,2.75,-1.902308444,-0.564575668,3.38,-0.146381366,2.08278537,0.708449437,3.71,0.149334744,5.864,20,15,NA,NA,female
213,2,4,2500,48,NA,1,NA,1077,5.375,2.517241379,Flamingo,Birds,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,5.375,0.036831096,-1.308037941,2.52,-0.660965012,1.568201724,1.37037003,4.38,-0.385923391,5.617,20,15,NA,NA,female
213,2,2,3000,49,NA,1,NA,1785,4.75,2.896551724,Avocado,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.75,-0.424868795,-0.979531356,2.9,-0.575954222,1.653212514,1.982893565,5,-0.849669306,5.403,20,15,NA,NA,female
213,2,3,1500,50,NA,1,NA,2009,3.416666667,5.379310345,Belt,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,3.416666667,-1.409828561,1.164406361,5.38,0.685176421,2.914343157,-0.763582929,2.22,0.743102877,6.138,20,15,NA,NA,female
213,2,3,2000,51,NA,1,NA,1784,5.416666667,4.275862069,Duck,Birds,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,5.416666667,0.067611089,0.213466245,4.28,0.406317011,2.635483747,-1.267432933,1.71,0.738768803,6.136,20,15,NA,NA,female
213,2,2,3000,52,NA,1,NA,1572,5.958333333,4.448275862,Chicken,Birds,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,5.958333333,0.467750993,0.360429717,4.45,0.723625707,2.952792443,-0.852497635,2.13,1.414884341,6.448,20,15,NA,NA,female
213,2,2,1500,56,NA,1,NA,1864,5.541666667,2.551724138,Vulture,Birds,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,5.541666667,0.159951067,-1.282103211,2.55,-0.274924227,1.954242509,1.745787681,4.76,0.257686593,5.914,20,15,NA,NA,female
213,2,1,1000,57,NA,1,NA,2477,6.625,4.862068966,Ladle,Kitchent Utensil,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,6.625,0.960230877,0.714871033,4.86,-2.229166736,NA,-2.956812359,NA,0.554570659,6.051,20,15,NA,NA,female
213,2,4,2500,59,NA,1,NA,1660,2.375,2.827586207,Sled,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,2.375,-2.179328379,-1.040045727,2.83,-0.102061938,2.127104798,-0.081903511,2.91,-0.780324122,5.435,20,15,NA,NA,female
213,2,3,3000,60,NA,1,NA,2214,3.958333333,3.551724138,Timer,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,3.958333333,-1.009688656,-0.417612196,3.55,-0.30488745,1.924279286,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,2,4,2000,62,NA,1,NA,1668,3.956521739,2.620689655,Skewer,Kitchent Utensil,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,3.956521739,-1.011026917,-1.22158884,2.62,-0.079947624,2.149219113,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,2,3,2000,63,NA,1,NA,1948,1.916666667,4.793103448,Necklace,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,1.916666667,-2.517908298,0.654356662,4.79,0.566017854,2.79518459,-0.55611528,2.43,-12.55817012,NA,20,15,NA,NA,female
213,2,1,3000,64,NA,1,NA,1414,2.833333333,5,Broom,Kitchent Utensil,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,2.833333333,-1.840748459,0.835899775,5,0.035651087,2.264817823,-0.743824105,2.24,0.515563994,6.033,20,15,NA,NA,female
213,1,1,1500,1,NA,1,NA,1700,6.75,6.172413793,Dog,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.75,1.052570855,1.847354263,6.17,1.119721987,3.348888723,-1.672488819,1.3,0.732267692,6.133,20,15,NA,NA,female
213,1,4,3000,2,NA,1,NA,1197,7,6.620689655,Car,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,7,1.237250811,2.236375219,6.62,1.47652596,3.705692697,-1.218035874,1.76,-0.49427524,5.567,20,15,NA,NA,female
213,1,3,2500,3,NA,1,NA,1351,4.541666667,4.517241379,Robe,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.541666667,-0.578768758,0.420944088,4.52,0.030904652,2.260071388,-2.956812359,NA,-0.026195252,5.783,20,15,NA,NA,female
213,1,1,1500,4,NA,1,NA,1260,6.958333333,4.24137931,Broccoli,Vegetable,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,6.958333333,1.206470818,0.178886604,4.24,-0.64938314,1.579783597,0.906037674,3.91,0.368205479,5.965,20,15,NA,NA,female
213,1,1,2500,5,NA,1,NA,1379,6.958333333,3.482758621,Machine gun,Weapon,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,6.958333333,1.206470818,-0.478126567,3.48,0.06529949,2.294466226,0.856640614,3.86,0.370372516,5.966,20,15,NA,NA,female
213,1,4,1500,6,NA,1,NA,1193,5.958333333,5.413793103,Airplane,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.958333333,0.467750993,1.190341092,5.41,1.050500208,3.279666944,-1.583574112,1.39,1.102831016,6.304,20,15,NA,NA,female
213,1,2,3000,7,NA,1,NA,989,7,5.827586207,Apple,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,7,1.237250811,1.553427318,5.83,0.490164551,2.719331287,-1.544056464,1.43,1.68142989,6.571,20,15,NA,NA,female
213,1,1,2500,9,NA,1,NA,1378,6.125,3.517241379,Giraffe,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.125,0.590870964,-0.443546926,3.52,-0.265378909,1.963787827,-0.941412342,2.04,-0.385923391,5.617,20,15,NA,NA,female
213,1,3,3000,10,NA,1,NA,1036,6.833333333,5.655172414,Shirt,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.833333333,1.11413084,1.406463845,5.66,0.963400717,3.192567453,-0.55611528,2.43,0.333532887,5.949,20,15,NA,NA,female
213,1,2,1500,11,NA,1,NA,965,6.875,3.103448276,Revolver,Weapon,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,6.875,1.144910833,-0.806633153,3.1,0.17566698,2.404833717,1.469164149,4.48,0.656421398,6.098,20,15,NA,NA,female
213,1,3,2000,12,NA,1,NA,1415,6.666666667,4.655172414,Cabbage,Vegetable,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.666666667,0.99101087,0.54197283,4.66,-0.342676011,1.886490725,-0.319009395,2.67,-1.001361894,5.333,20,15,NA,NA,female
213,1,3,3000,13,NA,1,NA,1180,6.75,3.137931034,Missile,Weapon,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.75,1.052570855,-0.772053512,3.14,0.130668746,2.359835482,-2.956812359,NA,-0.206059322,5.7,20,15,NA,NA,female
213,1,1,2000,14,NA,1,NA,1882,5.714285714,2.206896552,colander,Kitchent Utensil,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,5.714285714,0.287468179,-1.576030156,2.21,-0.973894231,1.255272505,1.281455324,4.29,-1.894181131,4.921,20,15,NA,NA,female
213,1,2,1500,15,NA,1,NA,1039,6.958333333,5.172413793,Pear,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.958333333,1.206470818,0.982863248,5.17,-0.242395002,1.986771734,-1.405744699,1.57,0.6975951,6.117,20,15,NA,NA,female
213,1,4,3000,16,NA,1,NA,1391,6.625,4.206896552,Spinach,Vegetable,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,6.625,0.960230877,0.152951874,4.21,-0.672864235,1.556302501,-0.091782923,2.9,-1.129217076,5.274,20,15,NA,NA,female
213,1,4,2000,17,NA,1,NA,1642,6.291666667,3.620689655,Parakeet,Birds,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,6.291666667,0.713990935,-0.357097825,3.62,-0.638102129,1.591064607,0.007011196,3,0.517731031,6.034,20,15,NA,NA,female
213,1,3,2000,18,NA,1,NA,1175,6.666666667,5.24137931,Blouse,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.666666667,0.99101087,1.043377619,5.24,0.357420569,2.586587305,-0.595632927,2.39,1.139670645,6.321,20,15,NA,NA,female
213,1,2,1500,19,NA,1,NA,1377,6.375,3.344827586,Sparrow,Birds,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,6.375,0.77555092,-0.599155309,3.34,-0.443836901,1.785329835,0.056408255,3.05,0.298860295,5.933,20,15,NA,NA,female
213,1,1,1500,20,NA,1,NA,1207,6.333333333,4.896551724,Pig,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.333333333,0.744770927,0.749450674,4.9,0.949234605,3.178401342,-1.119241755,1.86,-0.255901172,5.677,20,15,NA,NA,female
213,1,4,2500,21,NA,1,NA,1376,6.625,5.551724138,Van,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.625,0.960230877,1.311369834,5.55,0.667359481,2.896526217,-0.467200573,2.52,0.480891402,6.017,20,15,NA,NA,female
213,1,3,2500,22,NA,1,NA,1144,5.708333333,3.275862069,Swan,Birds,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,5.708333333,0.283071037,-0.65102477,3.28,-0.191740238,2.037426498,-0.042385864,2.95,0.372539553,5.967,20,15,NA,NA,female
213,1,3,2000,23,NA,1,NA,1379,6.291666667,3.344827586,Stork,Birds,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.291666667,0.713990935,-0.599155309,3.34,-0.538970656,1.69019608,-0.842618223,2.14,0.883960281,6.203,20,15,NA,NA,female
213,1,1,2500,24,NA,1,NA,2006,5.041666667,2.517241379,Moose,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.041666667,-0.209408846,-1.308037941,2.52,-0.102061938,2.127104798,1.854461211,4.87,-1.72298521,5,20,15,NA,NA,female
213,1,4,2500,25,NA,1,NA,1468,3.666666667,3.068965517,Submarine,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,3.666666667,-1.225148605,-0.832567883,3.07,0.170506985,2.399673721,1.182661205,4.19,-0.51594561,5.557,20,15,NA,NA,female
213,1,4,2000,26,NA,1,NA,1979,6.666666667,3.310344828,Shotgun,Weapon,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,6.666666667,0.99101087,-0.625090039,3.31,0.444775262,2.673941999,1.380249442,4.39,-0.216894507,5.695,20,15,NA,NA,female
213,1,2,2000,27,NA,1,NA,1505,5.75,3.137931034,Peacock,Birds,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,5.75,0.31385103,-0.772053512,3.14,-0.436775047,1.792391689,0.056408255,3.05,-0.849669306,5.403,20,15,NA,NA,female
213,1,3,3000,28,NA,1,NA,1014,4.041666667,5.724137931,Slipper,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.041666667,-0.94812867,1.458333306,5.72,-0.14998549,2.079181246,-0.941412342,2.04,-0.045698585,5.774,20,15,NA,NA,female
213,1,3,1500,29,NA,1,NA,1429,5.541666667,5.551724138,Bra,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.541666667,0.159951067,1.311369834,5.55,-0.014322888,2.214843848,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,1,3000,30,NA,1,NA,1523,5.333333333,3.586206897,Whale,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.333333333,0.006051103,-0.383032555,3.59,0.189134555,2.418301291,0.007011196,3,-0.10637562,5.746,20,15,NA,NA,female
213,1,2,2000,32,NA,1,NA,1293,2.5,5.379310345,Stone,Weapon,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,2.5,-2.086988401,1.164406361,5.38,0.961445062,3.190611798,-2.956812359,NA,1.094162868,6.3,20,15,NA,NA,female
213,1,1,2000,34,NA,1,NA,1781,5.541666667,2.931034483,Hyena,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.541666667,0.159951067,-0.953596625,2.93,-0.547925499,1.681241237,1.311093559,4.32,-0.518112647,5.556,20,15,NA,NA,female
213,1,2,3000,35,NA,1,NA,1570,5.52173913,2.896551724,Nectarine,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.52173913,0.1452302,-0.979531356,2.9,-2.229166736,0,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,3,2500,36,NA,1,NA,1919,2.434782609,3.103448276,Crowbar,Weapon,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,2.434782609,-2.13516578,-0.806633153,3.1,0.074029321,2.303196057,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,1,1500,38,NA,1,NA,2782,4.75,2.482758621,Basting brush,Kitchent Utensil,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,4.75,-0.424868795,-1.342617582,2.48,-2.229166736,NA,-0.121421159,2.87,0.149334744,5.864,20,15,NA,NA,female
213,1,1,2000,39,NA,1,NA,1337,3.125,4.689655172,Mushroom,Vegetable,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,3.125,-1.62528851,0.567907561,4.69,-0.274924227,1.954242509,0.056408255,3.05,0.667256582,6.103,20,15,NA,NA,female
213,1,4,2000,40,NA,1,NA,3513,5.708333333,4.137931034,Street car/trolley,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.708333333,0.283071037,0.092437503,4.14,0.250840207,2.480006943,0.24411708,3.24,-2.386098526,4.694,20,15,NA,NA,female
213,1,2,3000,41,NA,1,NA,2208,4.695652174,2.448275862,Flour sifter,Kitchent Utensil,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,4.695652174,-0.465016611,-1.368552312,2.45,-0.724016758,1.505149978,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,4,2000,42,NA,1,NA,1782,3.083333333,3.137931034,Rocket,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,3.083333333,-1.656068503,-0.772053512,3.14,-0.270125344,1.959041392,-0.091782923,2.9,0.407212144,5.983,20,15,NA,NA,female
213,1,3,3000,43,NA,1,NA,2884,4.458333333,2.275862069,Icecube tray,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,4.458333333,-0.640328744,-1.515515785,2.28,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,4,1500,45,NA,1,NA,1817,4.375,2.448275862,Pepper grinder,Kitchent Utensil,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,4.375,-0.701888729,-1.368552312,2.45,-1.025046754,1.204119983,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,3,2500,46,NA,1,NA,1541,4.25,4.448275862,Cape,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.25,-0.794228707,0.360429717,4.45,0.675007632,2.904174368,-2.956812359,NA,-0.884341897,5.387,20,15,NA,NA,female
213,1,3,1500,47,NA,1,NA,2172,2.458333333,4.344827586,Apron,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,2.458333333,-2.117768393,0.265335706,4.34,-0.102061938,2.127104798,-2.956812359,NA,-1.296078924,5.197,20,15,NA,NA,female
213,1,4,3000,48,NA,1,NA,1514,5.916666667,2.655172414,Woodpecker,Birds,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,5.916666667,0.436971001,-1.187009199,2.66,-0.814193388,1.414973348,-0.39804469,2.59,-12.55817012,NA,20,15,NA,NA,female
213,1,2,2500,49,NA,1,NA,1070,4.416666667,3.517241379,Lime,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.416666667,-0.671108736,-0.443546926,3.52,-0.011682792,2.217483944,0.767725908,3.77,-0.060867844,5.767,20,15,NA,NA,female
213,1,3,3000,50,NA,1,NA,1279,3.875,5.068965517,Onion,Vegetable,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,3.875,-1.071248641,0.896414147,5.07,0.189134555,2.418301291,-0.467200573,2.52,-0.195224137,5.705,20,15,NA,NA,female
213,1,4,1500,51,NA,1,NA,1708,4.25,3.172413793,Wagon,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.25,-0.794228707,-0.746118782,3.17,0.192437191,2.421603927,-0.042385864,2.95,0.847120652,6.186,20,15,NA,NA,female
213,1,4,3000,52,NA,1,NA,908,3.291666667,5.034482759,Garlic,Vegetable,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,3.291666667,-1.502168539,0.861834506,5.03,0.156439537,2.385606274,-0.249853513,2.74,0.665089545,6.102,20,15,NA,NA,female
213,1,2,1500,53,NA,1,NA,1111,6.625,4.275862069,Cantaloupe,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.625,0.960230877,0.213466245,4.28,-0.176088293,2.053078443,-0.536356456,2.45,1.256690642,6.375,20,15,NA,NA,female
213,1,3,3000,54,NA,1,NA,1762,5.958333333,3.75862069,Spatula,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,5.958333333,0.467750993,-0.236069083,3.76,-0.513163393,1.716003344,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,4,1500,55,NA,1,NA,1966,2.166666667,3.724137931,Screwdriver,Weapon,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,2.166666667,-2.333228342,-0.270648723,3.72,-2.229166736,NA,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,2,2500,56,NA,1,NA,1759,5.708333333,3.344827586,Can opener,Kitchent Utensil,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,5.708333333,0.283071037,-0.599155309,3.34,-0.737805042,1.491361694,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,2,3000,57,NA,1,NA,1143,6.333333333,3.862068966,Blueberry,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.333333333,0.744770927,-0.149619981,3.86,-0.365843876,1.86332286,0.13544355,3.13,0.593577325,6.069,20,15,NA,NA,female
213,1,1,2500,58,NA,1,NA,2721,3.875,2.862068966,Porcupine,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,3.875,-1.071248641,-1.014110996,2.86,-0.697687819,1.531478917,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,4,1500,61,NA,1,NA,1631,5.791666667,4.793103448,Cork screw,Kitchent Utensil,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,5.791666667,0.344631023,0.654356662,4.79,-0.504890867,1.72427587,-2.956812359,NA,-12.55817012,NA,20,15,NA,NA,female
213,1,2,2000,62,NA,1,NA,1243,6.52173913,3.103448276,Apricot,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.52173913,0.883950025,-0.806633153,3.1,-1.326076749,0.903089987,0.738087672,3.74,-1.54312114,5.083,20,15,NA,NA,female
213,1,1,2000,63,NA,1,NA,2207,1.75,4.517241379,Rock,Weapon,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,1.75,-2.641028269,0.420944088,4.52,0.509613822,2.738780558,-2.956812359,NA,0.480891402,6.017,20,15,NA,NA,female
213,1,1,3000,64,NA,1,NA,1500,6.208333333,2.965517241,Zebra,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.208333333,0.652430949,-0.919016985,2.97,-0.251443131,1.977723605,-0.654909398,2.33,0.8557888,6.19,20,15,NA,NA,female
214,3,2,3000,1,NA,1,NA,789,7,5,Peach,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,7,1.237250811,0.835899775,5,-0.047323148,2.181843588,-0.793221164,2.19,1.04215398,6.276,21,15,NA,NA,female
214,3,1,2500,2,NA,1,NA,749,6.916666667,3.75862069,Eagle,Birds,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,6.916666667,1.175690826,-0.236069083,3.76,0.231731107,2.460897843,-0.042385864,2.95,0.1233303,5.852,21,15,NA,NA,female
214,3,3,3000,3,NA,1,NA,696,6.916666667,6.413793103,Jacket,Clothing,VESTUÁRIO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.916666667,1.175690826,2.054832106,6.41,0.987526863,3.216693599,-0.882135871,2.1,0.032314746,5.81,21,15,NA,NA,female
214,3,1,2000,5,NA,1,NA,710,4.833333333,3.482758621,Squirrel,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,4.833333333,-0.36330881,-0.478126567,3.48,0.123015782,2.3521825180000002,0.095925902,3.09,1.154839904,6.328,21,15,NA,NA,female
214,3,4,2000,6,NA,1,NA,847,2.666666667,2.75862069,Raft,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,2.666666667,-1.963868429,-1.100560098,2.76,-0.422986762,1.806179974,0.99495238,4,-0.570121535,5.532,21,15,NA,NA,female
214,3,2,2000,7,NA,1,NA,1117,5.375,3,Goose,Birds,FRUTO,FALSE,0.5,NA,ayoung,0.5,Young,5.375,0.036831096,-0.893082254,3,0.105287015,2.334453751,0.105805314,3.1,0.628249917,6.085,21,15,NA,NA,female
214,3,2,1500,8,NA,1,NA,776,5.75,3.413793103,Coconut,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.75,0.31385103,-0.538640938,3.41,0.213313033,2.442479769,-0.803100576,2.18,-0.622130422,5.508,21,15,NA,NA,female
214,3,4,2000,10,NA,1,NA,853,3.166666667,2.931034483,Slingshot,Weapon,VEÍCULO,FALSE,0.5,NA,ayoung,0.5,Young,3.166666667,-1.594508517,-0.953596625,2.93,0.239180594,2.46834733,-2.956812359,NA,-12.55817012,NA,21,15,NA,NA,female
214,3,4,2000,11,NA,1,NA,701,6.666666667,4.931034483,Taxi,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.666666667,0.99101087,0.775385404,4.93,0.845649704,3.074816441,0.056408255,3.05,1.154839904,6.328,21,15,NA,NA,female
214,3,2,1500,12,NA,1,NA,651,6.875,5.137931034,Strawberry,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.875,1.144910833,0.956928518,5.14,0.06968634,2.298853076,-1.178518226,1.8,0.87745917,6.2,21,15,NA,NA,female
214,3,3,1500,14,NA,1,NA,842,6.666666667,6.517241379,Plate,Kitchent Utensil,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.666666667,0.99101087,2.149926118,6.52,0.776013776,3.005180513,-1.356347639,1.62,0.665089545,6.102,21,15,NA,NA,female
214,3,1,3000,15,NA,1,NA,768,6.291666667,5.137931034,Cow,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.291666667,0.713990935,0.956928518,5.14,0.817718455,3.046885191,-1.277312345,1.7,1.0139825,6.263,21,15,NA,NA,female
214,3,4,2500,16,NA,1,NA,745,6.125,5.931034483,Train,Vehicles,VEÍCULO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.125,0.590870964,1.639876419,5.93,0.81966335,3.048830087,-1.30695058,1.67,1.471227303,6.474,21,15,NA,NA,female
214,3,3,2500,17,NA,1,NA,725,5.833333333,2.275862069,Celery,Vegetable,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,5.833333333,0.375411015,-1.515515785,2.28,-0.52159656,1.707570176,2.457105334,5.48,-2.418604081,4.679,21,15,NA,NA,female
214,3,3,2500,18,NA,1,NA,829,6.291666667,2.931034483,Cannon,Weapon,VESTUÁRIO,FALSE,0.5,NA,ayoung,0.5,Young,6.291666667,0.713990935,-0.953596625,2.93,0.278689136,2.507855872,0.99495238,4,0.227348075,5.9,21,15,NA,NA,female
214,3,2,2500,19,NA,1,NA,803,6.541666667,5.068965517,Pineapple,Fruit,FRUTO,aTRUE,-0.5,NA,ayoung,0.5,Young,6.541666667,0.898670891,0.896414147,5.07,-0.342676011,1.886490725,-0.55611528,2.43,-0.871339675,5.393,21,15,NA,NA,female
214,3,1,3000,21,NA,1,NA,914,6.208333333,3.655172414,Bomb,Weapon,MAMÍFERO,FALSE,0.5,NA,ayoung,0.5,Young,6.208333333,0.652430949,-0.322518184,3.66,0.981953805,3.211120541,-2.956812359,NA,0.6975951,6.117,21,15,NA,NA,female
214,3,1,1500,22,NA,1,NA,898,5.833333333,3.448275862,Leopard,Mammals,MAMÍFERO,aTRUE,-0.5,NA,ayoung,0.5,Young,5.833333333,0.375411015,-0.504061297,3.45,-0.121956767,2.10720997,0.392308258,3.39,1.453891007,6.466,21,15,NA,NA,female
